year,age,age_cat,pop,abbrev,division,pop_std,opioid_deaths,mx,y
2016,50,50-54,195720,AR,West South Central,17224359,21,1.0729613733905579e-4,-9.139917907679637
2016,50,50-54,202732,IA,West North Central,17224359,26,1.2824813053686641e-4,-8.96154365073023
2016,50,50-54,246095,OK,West South Central,17224359,60,2.4380828541823278e-4,-8.319128357006322
2016,50,50-54,256356,OR,Pacific,17224359,35,1.3652888951302096e-4,-8.89897432094882
2016,50,50-54,274338,CT,New England,17224359,109,3.973200941903783e-4,-7.83076831955287
2016,50,50-54,307129,LA,West South Central,17224359,41,1.3349439486339616e-4,-8.921451067047384
2016,50,50-54,307431,KY,East South Central,17224359,119,3.870787266085723e-4,-7.85688245769402
2016,50,50-54,332038,AL,East South Central,17224359,28,8.432769743222162e-5,-9.38080018900495
2016,50,50-54,334971,SC,South Atlantic,17224359,89,2.656946422227596e-4,-8.233162870163731
2016,50,50-54,357237,CO,Mountain,17224359,55,1.539594162978639e-4,-8.778821520814269
2016,50,50-54,380828,MN,West North Central,17224359,38,9.978257901204743e-5,-9.212516948881571
2016,50,50-54,411362,WI,East North Central,17224359,90,2.1878540069330662e-4,-8.427419214079064
2016,50,50-54,413386,MO,West North Central,17224359,80,1.935237284281519e-4,-8.55011042547691
2016,50,50-54,425160,AZ,Mountain,17224359,60,1.4112334180073385e-4,-8.865876285425417
2016,50,50-54,442744,MD,South Atlantic,17224359,244,5.511085412789332e-4,-7.503578778594328
2016,50,50-54,444673,IN,East North Central,17224359,79,1.7765863904487116e-4,-8.635646607099707
2016,50,50-54,455219,TN,East South Central,17224359,143,3.1413451547496917e-4,-8.065689270557817
2016,50,50-54,476321,WA,Pacific,17224359,79,1.6585453927078588e-4,-8.704399423209333
2016,50,50-54,499128,MA,New England,17224359,203,4.067093010209806e-4,-7.807411875824079
2016,50,50-54,594534,VA,South Atlantic,17224359,118,1.9847477183811187e-4,-8.524848559928708
2016,50,50-54,664240,NJ,Middle Atlantic,17224359,169,2.544261110442009e-4,-8.276500094012839
2016,50,50-54,693617,NC,South Atlantic,17224359,161,2.3211657153731814e-4,-8.368270848967567
2016,50,50-54,699934,MI,East North Central,17224359,185,2.643106350027288e-4,-8.238385498787753
2016,50,50-54,706105,GA,South Atlantic,17224359,109,1.5436797643409973e-4,-8.776171348400203
2016,50,50-54,798370,OH,East North Central,17224359,352,4.4089833034808423e-4,-7.72669625252503
2016,50,50-54,872385,IL,East North Central,17224359,208,2.3842684136017928e-4,-8.341448039512745
2016,50,50-54,903419,PA,Middle Atlantic,17224359,223,2.468400598172055e-4,-8.30676996217954
2016,50,50-54,1385281,NY,Middle Atlantic,17224359,370,2.670938242854699e-4,-8.227910559472944
2016,50,50-54,1431582,FL,South Atlantic,17224359,275,1.92095178620575e-4,-8.557519586783881
2016,50,50-54,1739371,TX,West South Central,17224359,150,8.62380711188125e-5,-9.358398817486783
2016,50,50-54,2582589,CA,Pacific,17224359,197,7.628004301110242e-5,-9.481099213374028
2016,55,55-59,37048,DC,South Atlantic,13307234,41,0.0011066724249622112,-6.80639758145628
2016,55,55-59,41824,WY,Mountain,13307234,5,1.1954858454475899e-4,-9.031787703989847
2016,55,55-59,50049,ND,West North Central,13307234,4,7.992167675677835e-5,-9.434463443403892
2016,55,55-59,50239,VT,New England,13307234,4,7.961941917633711e-5,-9.438252535365494
2016,55,55-59,50817,AK,Pacific,13307234,11,2.1646299466713894e-4,-8.438090950456122
2016,55,55-59,59413,SD,West North Central,13307234,6,1.0098799925942134e-4,-9.200508867396227
2016,55,55-59,67766,DE,South Atlantic,13307234,16,2.3610660213086208e-4,-8.351227150981849
2016,55,55-59,76755,MT,Mountain,13307234,3,3.908540160250147e-5,-10.149761521239192
2016,55,55-59,77948,RI,New England,13307234,25,3.207266382716683e-4,-8.044921391815825
2016,55,55-59,93312,HI,Pacific,13307234,13,1.3931755829903978e-4,-8.878754638466738
2016,55,55-59,106767,ID,Mountain,13307234,10,9.366189927599352e-5,-9.275819076003277
2016,55,55-59,108656,ME,New England,13307234,18,1.656604329259314e-4,-8.705570449457408
2016,55,55-59,110916,NH,New England,13307234,28,2.5244329041797394e-4,-8.284323926877574
2016,55,55-59,126787,NE,West North Central,13307234,7,5.521070772240056e-5,-9.804353643014734
2016,55,55-59,135011,WV,South Atlantic,13307234,72,5.33289880083845e-4,-7.536445416566557
2016,55,55-59,141408,NM,Mountain,13307234,35,2.4751074903824397e-4,-8.304056546441053
2016,55,55-59,153332,UT,Mountain,13307234,44,2.8695901703493075e-4,-8.156171150188925
2016,55,55-59,187614,NV,Mountain,13307234,45,2.398541686654514e-4,-8.335479449865167
2016,55,55-59,195410,KS,West North Central,13307234,22,1.1258379816795456e-4,-9.091812740995673
2016,55,55-59,197463,AR,West South Central,13307234,18,9.115631789246592e-5,-9.302934746104336
2016,55,55-59,200628,MS,East South Central,13307234,22,1.0965568116115398e-4,-9.11816527266733
2016,55,55-59,217367,IA,West North Central,13307234,13,5.9806686387538125e-5,-9.7243930907576015
2016,55,55-59,257092,OK,West South Central,13307234,61,2.3726914878720458e-4,-8.346315412299386
2016,55,55-59,272882,CT,New England,13307234,89,3.261482985319662e-4,-8.028158376562494
2016,55,55-59,274488,OR,Pacific,13307234,25,9.107866281950395e-5,-9.303786998260962
2016,55,55-59,310121,KY,East South Central,13307234,87,2.805356618868119e-4,-8.178809704231348
2016,55,55-59,317797,LA,West South Central,13307234,36,1.1327986104337046e-4,-9.085649154684779
2016,55,55-59,338291,SC,South Atlantic,13307234,60,1.7736209358215263e-4,-8.63731718858655
2016,55,55-59,338484,AL,East South Central,13307234,34,1.0044787936800557e-4,-9.205871578245187
2016,55,55-59,369253,CO,Mountain,13307234,56,1.516575356192096e-4,-8.793885634202317
2016,55,55-59,396262,MN,West North Central,13307234,35,8.832540087114081e-5,-9.334482826137338
2016,55,55-59,428153,WI,East North Central,13307234,85,1.9852716201918474e-4,-8.524584630829581
2016,55,55-59,430886,MD,South Atlantic,13307234,214,4.966510863662314e-4,-7.607622817917339
2016,55,55-59,431347,AZ,Mountain,13307234,77,1.7851057269437366e-4,-8.63086272771785
2016,55,55-59,432831,MO,West North Central,13307234,70,1.6172593922339203e-4,-8.729607388517362
2016,55,55-59,453384,TN,East South Central,13307234,128,2.823213876096201e-4,-8.17246446358518
2016,55,55-59,457370,IN,East North Central,13307234,78,1.705402628069178e-4,-8.676539143623542
2016,55,55-59,491667,MA,New England,13307234,171,3.477963743753394e-4,-7.963893380551159
2016,55,55-59,491750,WA,Pacific,13307234,95,1.9318759532282664e-4,-8.551848844650765
2016,55,55-59,579401,VA,South Atlantic,13307234,102,1.7604387980000034e-4,-8.644777276954995
2016,55,55-59,647933,NJ,Middle Atlantic,13307234,123,1.8983444275874202e-4,-8.569358219554628
2016,55,55-59,664822,GA,South Atlantic,13307234,103,1.5492868767880727e-4,-8.772545626405636
2016,55,55-59,682020,NC,South Atlantic,13307234,107,1.5688689481246885e-4,-8.759985427446905
2016,55,55-59,732977,MI,East North Central,13307234,174,2.3738807629707345e-4,-8.345814303262918
2016,55,55-59,847393,OH,East North Central,13307234,332,3.9178987789608837e-4,-7.8447848876622706
2016,55,55-59,885807,IL,East North Central,13307234,198,2.235249890777562e-4,-8.405987342206528
2016,55,55-59,949073,PA,Middle Atlantic,13307234,166,1.749075150172853e-4,-8.651253209354017
2016,55,55-59,1372361,NY,Middle Atlantic,13307234,273,1.9892725019145837e-4,-8.522571377006662
2016,55,55-59,1419013,FL,South Atlantic,13307234,227,1.5997034558527652e-4,-8.740522100000065
2016,55,55-59,1682681,TX,West South Central,13307234,125,7.428621348906894e-5,-9.507585175421536
2016,55,55-59,2510275,CA,Pacific,13307234,272,1.0835466233779168e-4,-9.130100800563508
2016,60,60-64,33302,DC,South Atlantic,10654272,35,0.0010509879286529338,-6.858024672735648
2016,60,60-64,39440,WY,Mountain,10654272,5,1.2677484787018255e-4,-8.973097896282471
2016,60,60-64,44488,AK,Pacific,10654272,2,4.4955943175687825e-5,-10.009827588307454
2016,60,60-64,45080,ND,West North Central,10654272,2,4.4365572315882877e-5,-10.023046787593767
2016,60,60-64,46604,VT,New England,10654272,2,4.291477126426916e-5,-10.056294472779886
2016,60,60-64,55716,SD,West North Central,10654272,2,3.589633139493144e-5,-10.234875457247977
2016,60,60-64,62286,DE,South Atlantic,10654272,4,6.42198888995922e-5,-9.653197599301409
2016,60,60-64,68698,RI,New England,10654272,13,1.8923403883664734e-4,-8.572526008243626
2016,60,60-64,75210,MT,Mountain,10654272,6,7.977662544874351e-5,-9.436280010592395
2016,60,60-64,90319,HI,Pacific,10654272,9,9.964680742700872e-5,-9.213878549681125
2016,60,60-64,95677,NH,New England,10654272,10,1.0451832728869008e-4,-9.1661481211838
2016,60,60-64,100604,ID,Mountain,10654272,14,1.3915947676036738e-4,-8.879889967673464
2016,60,60-64,101337,ME,New England,10654272,10,9.868063984526875e-5,-9.223621782282097
2016,60,60-64,113933,NE,West North Central,10654272,2,1.7554176577462194e-5,-10.950218654743756
2016,60,60-64,130562,WV,South Atlantic,10654272,26,1.9913910632496438e-4,-8.521506950686573
2016,60,60-64,132342,NM,Mountain,10654272,25,1.889045049946351e-4,-8.574268935172443
2016,60,60-64,136545,UT,Mountain,10654272,28,2.0506060273170018e-4,-8.492204999432294
2016,60,60-64,171915,NV,Mountain,10654272,51,2.966582322659454e-4,-8.122929814874583
2016,60,60-64,175977,KS,West North Central,10654272,13,7.387329025952256e-5,-9.513159226200957
2016,60,60-64,180233,MS,East South Central,10654272,10,5.548373494310143e-5,-9.79942064425182
2016,60,60-64,180296,AR,West South Central,10654272,12,6.655721702089897e-5,-9.617448573910501
2016,60,60-64,198331,IA,West North Central,10654272,10,5.042076125265339e-5,-9.895107538090524
2016,60,60-64,230364,OK,West South Central,10654272,28,1.2154676946050598e-4,-9.015211435420367
2016,60,60-64,231142,CT,New England,10654272,48,2.0766455252615274e-4,-8.479586508348664
2016,60,60-64,272836,OR,Pacific,10654272,21,7.696931489979328e-5,-9.472103723330816
2016,60,60-64,279747,KY,East South Central,10654272,37,1.3226236563752247e-4,-8.930722989611857
2016,60,60-64,284373,LA,West South Central,10654272,9,3.164857423173086e-5,-10.360817458359367
2016,60,60-64,306321,AL,East South Central,10654272,8,2.611639424002925e-5,-10.55294730902595
2016,60,60-64,317869,SC,South Atlantic,10654272,41,1.2898395250873787e-4,-8.95582256049789
2016,60,60-64,329524,CO,Mountain,10654272,30,9.104040980323133e-5,-9.304207086242789
2016,60,60-64,343230,MN,West North Central,10654272,18,5.244296827200419e-5,-9.855784297466935
2016,60,60-64,364138,MD,South Atlantic,10654272,102,2.8011358331182134e-4,-8.180315382365565
2016,60,60-64,378580,WI,East North Central,10654272,33,8.716783770933488e-5,-9.34767512869373
2016,60,60-64,381341,MO,West North Central,10654272,43,1.1275997073485411e-4,-9.090249151253213
2016,60,60-64,398785,AZ,Mountain,10654272,45,1.1284275988314506e-4,-9.089515213753604
2016,60,60-64,406156,IN,East North Central,10654272,21,5.170427126522814e-5,-9.869970163513727
2016,60,60-64,411349,TN,East South Central,10654272,62,1.5072359480635663e-4,-8.800062896529218
2016,60,60-64,426489,MA,New England,10654272,81,1.8992283505553484e-4,-8.568892699584094
2016,60,60-64,453970,WA,Pacific,10654272,58,1.2776174637090556e-4,-8.96534338499858
2016,60,60-64,500469,VA,South Atlantic,10654272,39,7.792690456351942e-5,-9.459739291627587
2016,60,60-64,543248,NJ,Middle Atlantic,10654272,59,1.086060141960946e-4,-9.12778377265993
2016,60,60-64,570653,GA,South Atlantic,10654272,49,8.586654236462438e-5,-9.362716300020185
2016,60,60-64,615734,NC,South Atlantic,10654272,67,1.0881322129361056e-4,-9.125877711682552
2016,60,60-64,660596,MI,East North Central,10654272,101,1.5289223670745812e-4,-8.785777219977811
2016,60,60-64,758318,OH,East North Central,10654272,147,1.9385007345203462e-4,-8.5484255149357
2016,60,60-64,770175,IL,East North Central,10654272,106,1.3763105787645665e-4,-8.890933946622539
2016,60,60-64,855762,PA,Middle Atlantic,10654272,84,9.815813275186326e-5,-9.228930780237828
2016,60,60-64,1190189,NY,Middle Atlantic,10654272,158,1.3275202509853477e-4,-8.927027642979036
2016,60,60-64,1299476,FL,South Atlantic,10654272,148,1.1389206110770803e-4,-9.080259390487234
2016,60,60-64,1432210,TX,West South Central,10654272,103,7.19168278394928e-5,-9.540000275566012
2016,60,60-64,2168334,CA,Pacific,10654272,219,1.0099920030770167e-4,-9.200397958899888
2016,65,65-69,28247,DC,South Atlantic,9409940,28,9.912557085708217e-4,-6.916538026070063
2016,65,65-69,32305,WY,Mountain,9409940,2,6.190992106485064e-5,-9.68983011543232
2016,65,65-69,33041,AK,Pacific,9409940,2,6.0530855603643956e-5,-9.712357312960778
2016,65,65-69,35012,ND,West North Central,9409940,2,5.7123272021021365e-5,-9.770298958292383
2016,65,65-69,40514,VT,New England,9409940,3,7.404847706965493e-5,-9.510790583705642
2016,65,65-69,46858,SD,West North Central,9409940,1,2.1341073029151907e-5,-10.754877030826584
2016,65,65-69,57049,RI,New England,9409940,4,7.011516415712808e-5,-9.56537146553292
2016,65,65-69,65488,MT,Mountain,9409940,1,1.52699731248473e-5,-11.089622198732185
2016,65,65-69,81545,HI,Pacific,9409940,7,8.58421730332945e-5,-9.363000145035706
2016,65,65-69,81634,NH,New England,9409940,2,2.4499595756670014e-5,-10.616853940277469
2016,65,65-69,89658,ID,Mountain,9409940,2,2.2306988779584644e-5,-10.710610530409502
2016,65,65-69,90562,ME,New England,9409940,4,4.416863585168172e-5,-10.027495616878907
2016,65,65-69,95545,NE,West North Central,9409940,1,1.0466272437071537e-5,-11.467352619675472
2016,65,65-69,112737,UT,Mountain,9409940,6,5.322121397589079e-5,-9.84105348215458
2016,65,65-69,119597,NM,Mountain,9409940,10,8.361413747836484e-5,-9.389297943577983
2016,65,65-69,121408,WV,South Atlantic,9409940,10,8.23668950975224e-5,-9.40432696030064
2016,65,65-69,145974,KS,West North Central,9409940,2,1.3701070053571184e-5,-11.198036622080231
2016,65,65-69,156693,MS,East South Central,9409940,7,4.467334214036364e-5,-10.016133606944482
2016,65,65-69,158898,NV,Mountain,9409940,11,6.922679958212186e-5,-9.578122493114815
2016,65,65-69,163249,AR,West South Central,9409940,2,1.2251223590956146e-5,-11.309884740985698
2016,65,65-69,167028,IA,West North Central,9409940,4,2.394808056134301e-5,-10.63962238089551
2016,65,65-69,189852,CT,New England,9409940,13,6.847439057792385e-5,-9.589050742775527
2016,65,65-69,197894,OK,West South Central,9409940,19,9.60109957856226e-5,-9.251047833622009
2016,65,65-69,239186,LA,West South Central,9409940,7,2.9265926935522982e-5,-10.439086621862351
2016,65,65-69,244480,KY,East South Central,9409940,11,4.49934554973822e-5,-10.008993512161922
2016,65,65-69,245937,OR,Pacific,9409940,14,5.692514749712325e-5,-9.773773354939685
2016,65,65-69,271229,AL,East South Central,9409940,6,2.2121528302652002e-5,-10.71895929225688
2016,65,65-69,277271,CO,Mountain,9409940,9,3.245921859841094e-5,-10.335526068921403
2016,65,65-69,281182,MN,West North Central,9409940,5,1.7782077088860594e-5,-10.93731951305593
2016,65,65-69,299612,SC,South Atlantic,9409940,11,3.671415030105603e-5,-10.212348310429254
2016,65,65-69,305274,MD,South Atlantic,9409940,33,1.080996088759606e-4,-9.132457451494384
2016,65,65-69,315583,WI,East North Central,9409940,24,7.60497238444403e-5,-9.484123170502379
2016,65,65-69,328156,MO,West North Central,9409940,11,3.352064262119236e-5,-10.303349111257537
2016,65,65-69,342890,IN,East North Central,9409940,11,3.208025897518155e-5,-10.347269702206104
2016,65,65-69,363670,MA,New England,9409940,26,7.149338686171528e-5,-9.545905603986451
2016,65,65-69,367345,TN,East South Central,9409940,28,7.622262450829602e-5,-9.481852229782904
2016,65,65-69,384496,AZ,Mountain,9409940,31,8.06250260080729e-5,-9.425701460267641
2016,65,65-69,389036,WA,Pacific,9409940,28,7.1972773727881225e-05,-9.539222653130503
2016,65,65-69,431698,VA,South Atlantic,9409940,20,4.632868347780161e-5,-9.979749275131962
2016,65,65-69,451950,NJ,Middle Atlantic,9409940,15,3.318951211417192e-5,-10.313276632124348
2016,65,65-69,496504,GA,South Atlantic,9409940,28,5.639430900858805e-5,-9.78314230865447
2016,65,65-69,552341,NC,South Atlantic,9409940,19,3.439903972364898e-5,-10.277481908984758
2016,65,65-69,560134,MI,East North Central,9409940,36,6.427033531262163e-5,-9.652412381345247
2016,65,65-69,640548,IL,East North Central,9409940,27,4.2151407857022424e-5,-10.074242472958618
2016,65,65-69,648587,OH,East North Central,9409940,58,8.942516578346467e-5,-9.322108418938164
2016,65,65-69,729778,PA,Middle Atlantic,9409940,37,5.070034996944276e-5,-9.88957774464061
2016,65,65-69,1015767,NY,Middle Atlantic,9409940,68,6.694448628474838e-5,-9.611646844935487
2016,65,65-69,1184885,TX,West South Central,9409940,42,3.544647792823776e-5,-10.24748666314519
2016,65,65-69,1259891,FL,South Atlantic,9409940,61,4.8416886857672605e-5,-9.935661903075815
2016,65,65-69,1811319,CA,Pacific,9409940,91,5.023963200297683e-5,-9.89870636061267
2016,70,70-74,19081,DC,South Atlantic,8725574,1,5.2408154708872704e-5,-9.856448354530341
2016,70,70-74,21226,WY,Mountain,8725574,1,4.7112032413078303e-5,-9.962982124321767
2016,70,70-74,27457,VT,New England,8725574,1,3.642058491459373e-5,-10.22037642353585
2016,70,70-74,54510,NH,New England,8725574,3,5.50357732526142e-5,-9.807527161390217
2016,70,70-74,61730,ME,New England,8725574,1,1.6199578810950915e-5,-11.030525315387942
2016,70,70-74,78028,UT,Mountain,8725574,3,3.844773670989901e-5,-10.166210726946714
2016,70,70-74,81904,WV,South Atlantic,8725574,1,1.220941590154327e-5,-11.313303108697365
2016,70,70-74,83277,NM,Mountain,8725574,3,3.602435246226449e-5,-10.231315390917139
2016,70,70-74,98798,KS,West North Central,8725574,4,4.048664952731837e-5,-10.114538279496198
2016,70,70-74,108831,MS,East South Central,8725574,3,2.7565675221214544e-5,-10.49893921062262
2016,70,70-74,113004,IA,West North Central,8725574,3,2.6547732823616865e-5,-10.536566206629955
2016,70,70-74,115386,NV,Mountain,8725574,11,9.533218934706117e-5,-9.258143035740531
2016,70,70-74,120121,AR,West South Central,8725574,2,1.664987803964336e-5,-11.003107666510994
2016,70,70-74,138922,CT,New England,8725574,5,3.59914196455565e-5,-10.2322299910954
2016,70,70-74,143741,OK,West South Central,8725574,6,4.174174383091811e-5,-10.084008878775883
2016,70,70-74,163393,LA,West South Central,8725574,3,1.8360639684686613e-5,-10.905301332165003
